,loan_id,loan_amount,loan_duration,installment_amount,fund_transfer_ts,application_id
2811,2005021426247.0,500000.0,3.0,196000.0,2021-11-10 01:44:34.146078+00:00,2004026443836.0
2812,2005021314399.0,600000.0,3.0,,2021-10-25 10:43:22.873466+00:00,2004026357385.0
2813,2005021181825.0,2000000.0,5.0,560000.0,2021-10-02 00:25:51.408662+00:00,2004026100105.0
2814,2005021207499.0,53579.0,1.0,56829.0,2021-10-06 01:57:57.053625+00:00,2004025892645.0
2815,2005020696665.0,3000000.0,,840000.0,2021-03-22 09:11:53.817126+00:00,2004026206736.0
2816,2005021211309.0,417474.0,2.0,237000.0,2021-10-06 09:47:18.670443+00:00,2004026493724.0
2817,2005021426278.0,1500000.0,3.0,620000.0,2021-11-10 01:54:37.330208+00:00,2004026292493.0
2818,2005021211312.0,22105.0,1.0,23446.0,2021-10-06 09:42:20.400037+00:00,2004025866071.0
2819,2005020950144.0,1900000.0,6.0,411000.0,2021-08-04 00:02:49.487756+00:00,2004025750449.0
2820,2005021078216.0,1500000.0,9.0,241000.0,2021-09-07 16:02:25.529055+00:00,2004025750449.0
2821,2005021208675.0,53579.0,1.0,56829.0,2021-10-06 04:47:03.373540+00:00,2004025892645.0
2822,2005021154022.0,,4.0,300000.0,2021-09-26 16:02:37.581564+00:00,2004025750449.0
2823,2005021831783.0,2100000.0,4.0,630000.0,2022-01-07 13:00:42.052476+00:00,2004025750449.0
2824,2005021341235.0,1100000.0,9.0,177000.0,2021-10-29 00:06:15.726432+00:00,2004027809834.0
2825,2005021649446.0,1500000.0,6.0,340000.0,2021-12-12 03:26:24.239394+00:00,2004026173754.0
2826,2005021235715.0,500000.0,6.0,113000.0,2021-10-09 16:27:01.332157+00:00,2004026443836.0
2827,2005021214165.0,26717.0,1.0,28569.0,,2004027199079.0
2828,2005021426474.0,500000.0,3.0,196000.0,2021-11-10 02:16:08.330481+00:00,2004026443836.0
2829,2005021235735.0,1000000.0,9.0,171000.0,2021-10-09 16:42:13.666761+00:00,2004026443836.0
2830,2005021236140.0,105842.0,3.0,40000.0,2021-10-09 22:38:06.627570+00:00,2004027349574.0
2831,2005021360214.0,2000000.0,5.0,520000.0,2021-10-31 09:07:04.299992+00:00,2004026326002.0
2832,2005022032239.0,500000.0,3.0,206000.0,2022-02-02 14:48:48.545701+00:00,2004026802087.0
2833,2005021235770.0,1000000.0,9.0,,,2004026443836.0
2834,2005022073338.0,526895.0,6.0,108000.0,2022-02-08 05:07:14.786721+00:00,2004026275326.0
2835,2005021170156.0,53789.0,1.0,57805.0,2021-09-30 05:23:03.327279+00:00,2004025892645.0
2836,2005021170239.0,53579.0,1.0,57579.0,2021-09-30 05:31:06.713455+00:00,2004025892645.0
2837,2005021170356.0,53579.0,1.0,57579.0,2021-09-30 05:50:58.690180+00:00,2004025892645.0
2838,2005021170392.0,53579.0,1.0,57579.0,,2004025892645.0
2839,2005021178170.0,53579.0,1.0,57454.0,2021-10-01 08:59:33.796329+00:00,2004025892645.0
2840,2005021186846.0,53579.0,1.0,57329.0,2021-10-02 11:55:09.341600+00:00,2004025892645.0
2841,2005021187107.0,53579.0,,57329.0,2021-10-02 13:09:05.146456+00:00,2004025892645.0
2842,2005021187146.0,53579.0,1.0,57329.0,2021-10-02 13:18:03.718870+00:00,2004025892645.0
2843,2005021187207.0,53579.0,1.0,57329.0,2021-10-02 13:36:48.306973+00:00,2004025892645.0
2844,2005021187241.0,53579.0,1.0,57329.0,2021-10-02 13:46:40.005643+00:00,2004025892645.0
2845,2005021187321.0,53579.0,1.0,57329.0,2021-10-02 14:09:32.935124+00:00,2004025892645.0
2846,2005021193114.0,53579.0,1.0,57204.0,2021-10-03 13:56:07.714361+00:00,2004025892645.0
2847,2005021199086.0,53579.0,1.0,57079.0,2021-10-04 12:52:11.282059+00:00,2004025892645.0
2848,2005021206939.0,53579.0,1.0,56829.0,2021-10-05 23:41:28.648775+00:00,2004025892645.0
2849,2005021207066.0,53579.0,1.0,56829.0,2021-10-06 00:26:00.813845+00:00,2004025892645.0
2850,2005021221879.0,53579.0,1.0,56579.0,2021-10-08 02:16:01.161274+00:00,2004025892645.0
2851,2005021285212.0,405478.0,3.0,159000.0,2021-10-20 00:05:12.652766+00:00,2004027443741.0
2852,2005021304914.0,263737.0,3.0,103000.0,2021-10-23 13:41:52.129503+00:00,2004026357385.0
2853,2005021207572.0,53579.0,1.0,56829.0,2021-10-06 02:10:30.029279+00:00,2004025892645.0
2854,2005021281877.0,527368.0,3.0,202000.0,2021-10-19 05:21:59.651342+00:00,2004027443741.0
2855,2005021253846.0,53000.0,1.0,55349.0,2021-10-13 00:28:48.610186+00:00,2004025892645.0
2856,2005021170272.0,527263.0,,212000.0,2021-09-30 05:36:24.211796+00:00,2004025892645.0
2857,2005021176161.0,527263.0,3.0,212000.0,2021-10-01 04:55:37.510799+00:00,
2858,2005021176307.0,527263.0,3.0,212000.0,2021-10-01 05:16:06.996179+00:00,2004025892645.0
2859,2005021193284.0,316737.0,3.0,127000.0,2021-10-03 14:50:41.883029+00:00,2004025892645.0
2860,2005021193325.0,316737.0,3.0,127000.0,2021-10-03 15:09:54.835999+00:00,2004025892645.0
2861,2005021199276.0,316737.0,3.0,127000.0,2021-10-04 13:24:59.362713+00:00,2004025892645.0
2862,2005021199503.0,316737.0,3.0,127000.0,2021-10-04 14:12:54.695742+00:00,2004025892645.0
2863,2005021304357.0,53000.0,1.0,57823.0,2021-10-23 11:19:23.714473+00:00,2004025892645.0
2864,2005021877777.0,3000000.0,6.0,650000.0,2022-01-13 01:04:33.713122+00:00,2004026083306.0
2865,2005021331208.0,103632.0,1.0,107984.0,2021-10-27 15:19:36.563936+00:00,2004027267945.0
2866,2005021304375.0,53000.0,1.0,57823.0,2021-10-23 11:24:45.281127+00:00,2004025892645.0
2867,2005021605721.0,53211.0,1.0,56314.0,2021-12-04 16:13:39.943966+00:00,2004026472160.0
2868,2005021357335.0,53158.0,1.0,56258.0,2021-10-31 03:00:21.838014+00:00,2004026793327.0
2869,2005021877799.0,494211.0,5.0,128000.0,2022-01-13 01:04:34.057735+00:00,2004026687357.0
2870,2005021212793.0,1053789.0,6.0,228000.0,2021-10-06 12:23:38.652315+00:00,2004026351553.0
2871,2005021304392.0,53000.0,1.0,,2021-10-23 11:30:17.505938+00:00,2004025892645.0
2872,2005021050182.0,500000.0,2.0,280000.0,2021-08-31 03:23:57.343897+00:00,2004026960558.0
2873,2005021605755.0,,1.0,56314.0,2021-12-04 16:24:24.241336+00:00,2004026472160.0
2874,2005021238447.0,10453.0,1.0,10916.0,2021-10-10 05:11:17.317720+00:00,2004027608615.0
2875,2005021222303.0,2100000.0,6.0,497000.0,2021-10-08 03:19:55.847173+00:00,2004026364834.0
2876,2005021304418.0,53000.0,1.0,57823.0,2021-10-23 11:36:50.795118+00:00,2004025892645.0
2877,2005021235634.0,5000000.0,9.0,805000.0,2021-10-09 15:52:01.239252+00:00,2004026407338.0
2878,2005021235784.0,3000000.0,9.0,483000.0,2021-10-10 00:07:11.309606+00:00,2004025802732.0
2879,2005021605760.0,1100000.0,5.0,286000.0,2021-12-04 16:30:15.949748+00:00,2004026110503.0
2880,2005021354875.0,73684.0,1.0,79578.0,2021-10-30 13:57:02.622152+00:00,2004027792593.0
2881,2005021552126.0,,1.0,57329.0,2021-11-26 17:51:16.960638+00:00,2004026472160.0
2882,2005021139641.0,108065.0,2.0,62000.0,2021-09-24 01:24:23.175171+00:00,2004026540462.0
2883,2005021168803.0,213387.0,2.0,123000.0,2021-09-30 00:55:51.045811+00:00,2004026540462.0
2884,2005021497067.0,322581.0,3.0,126000.0,2021-11-17 14:25:49.629322+00:00,2004025631947.0
2885,2005021620843.0,41768.0,1.0,44524.0,2021-12-07 03:15:03.796327+00:00,2004025734336.0
2886,2005021257321.0,2000000.0,9.0,342000.0,2021-10-13 12:01:38.706722+00:00,2004026492084.0
2887,2005021552161.0,53579.0,1.0,57329.0,2021-11-26 18:09:39.366782+00:00,2004026472160.0
2888,2005022073412.0,325000.0,3.0,124000.0,2022-02-08 05:23:15.282158+00:00,2004025631947.0
2889,2005021552197.0,53579.0,1.0,57329.0,2021-11-26 18:41:42.451855+00:00,2004026472160.0
2890,2005021203025.0,318421.0,6.0,65000.0,2021-10-05 07:30:10.556847+00:00,2004026020036.0
2891,2005021208839.0,53579.0,1.0,56829.0,2021-10-06 05:04:12.775738+00:00,2004025892645.0
2892,2005021552236.0,95684.0,1.0,102381.0,2021-11-26 18:57:06.376529+00:00,2004026472160.0
2893,2005021164252.0,1000000.0,3.0,,2021-09-29 01:24:00.686376+00:00,2004025774535.0
2894,2005021357400.0,53211.0,1.0,57059.0,2021-10-31 03:07:47.327913+00:00,2004025892645.0
2895,2005021304452.0,53000.0,1.0,57823.0,2021-10-23 11:44:43.815760+00:00,2004025892645.0
2896,2005021497282.0,2000000.0,4.0,640000.0,2021-11-17 15:11:08.554678+00:00,2004027252741.0
2897,2005021238574.0,1788947.0,6.0,441000.0,2021-10-10 05:37:03.560323+00:00,2004026113312.0
2898,2005021282121.0,2000000.0,5.0,560000.0,2021-10-19 09:30:40.643482+00:00,2004027856683.0
2899,2005021302924.0,22211.0,1.0,24439.0,2021-10-23 06:48:22.424218+00:00,2004026118497.0
2900,2005021212929.0,7500000.0,7.0,1446000.0,2021-10-06 12:41:14.363287+00:00,2004026716200.0
2901,2005021307223.0,10453.0,1.0,11331.0,2021-10-24 04:21:20.534592+00:00,2004027608615.0
2902,2005021283987.0,33158.0,1.0,34473.0,2021-10-19 11:38:40.657984+00:00,
2903,2005021260778.0,1000000.0,4.0,330000.0,2021-10-14 07:25:43.476620+00:00,2004026524585.0
2904,2005021258720.0,600000.0,6.0,142000.0,2021-10-14 00:26:38.874153+00:00,2004026524706.0
2905,2005021208989.0,500000.0,2.0,280000.0,2021-10-06 05:18:33.486445+00:00,2004026960558.0
2906,2005021288901.0,145084.0,3.0,55000.0,2021-10-20 11:55:23.560003+00:00,2004027238696.0
2907,2005020755129.0,500000.0,5.0,140000.0,2021-05-08 00:03:33.670062+00:00,2004026541955.0
2908,2005020791211.0,3000000.0,6.0,,2021-05-29 08:19:27.308184+00:00,2004025903522.0
2909,2005022073536.0,325000.0,3.0,124000.0,2022-02-08 05:47:35.905788+00:00,2004025631947.0
2910,2005022073506.0,731053.0,4.0,212000.0,2022-02-08 05:42:49.346731+00:00,2004026830902.0
2911,2005020664642.0,1000000.0,7.0,192000.0,2021-02-16 05:37:48.420270+00:00,2004025858231.0
2912,2005020927437.0,105789.0,2.0,59000.0,2021-07-25 07:04:14.958508+00:00,2004026677018.0
2913,2005021040988.0,,1.0,23046.0,2021-08-29 00:31:59.667148+00:00,2004026677018.0
2914,2005022118323.0,500000.0,6.0,108000.0,2022-02-14 03:38:01.816626+00:00,2004026020036.0
2915,2005021165043.0,211053.0,2.0,118000.0,2021-09-29 04:07:11.750942+00:00,2004026677018.0
2916,2005021303013.0,500000.0,6.0,113000.0,2021-10-23 07:15:29.070720+00:00,2004026687357.0
2917,2005021279894.0,21632.0,1.0,22540.0,2021-10-18 17:36:12.299696+00:00,2004027792593.0
2918,2005021330751.0,103632.0,1.0,107984.0,2021-10-27 14:07:13.875900+00:00,2004027267945.0
2919,2005021620915.0,1500000.0,3.0,635000.0,2021-12-07 03:34:25.576224+00:00,2004026915888.0
2920,2005021245976.0,300000.0,3.0,124000.0,2021-10-11 08:19:42.685629+00:00,
2921,2005021209129.0,53579.0,1.0,56829.0,2021-10-06 05:30:16.904624+00:00,2004025892645.0
2922,2005021077826.0,400000.0,6.0,86000.0,2021-09-07 12:57:29.002093+00:00,2004025631947.0
2923,2005020979321.0,,6.0,108000.0,,2004025631947.0
2924,2005021012636.0,400000.0,6.0,86000.0,2021-08-22 06:13:39.035208+00:00,2004025631947.0
2925,2005021282363.0,900000.0,4.0,297000.0,2021-10-19 06:50:36.973660+00:00,2004026524585.0
2926,2005021067533.0,1000000.0,6.0,216000.0,2021-09-04 07:24:51.620353+00:00,2004025631947.0
2927,2005020853268.0,116389.0,3.0,44000.0,2021-06-26 05:35:20.132176+00:00,2004026660858.0
2928,2005021166113.0,526895.0,6.0,114000.0,2021-09-29 08:22:02.608484+00:00,2004026009327.0
2929,2005021510675.0,537634.0,3.0,211000.0,2021-11-19 16:17:33.360065+00:00,2004025631947.0
2930,2005021244555.0,526895.0,6.0,114000.0,2021-10-11 04:47:39.901630+00:00,2004026351553.0
2931,2005021343215.0,106316.0,3.0,40000.0,2021-10-29 04:45:03.518010+00:00,2004026769171.0
2932,2005021244569.0,264211.0,3.0,101000.0,2021-10-11 04:48:53.936918+00:00,2004026177189.0
2933,2005021243095.0,80000.0,1.0,82933.0,2021-10-11 01:16:06.516345+00:00,2004026348762.0
2934,2005021620973.0,106316.0,,41000.0,2021-12-07 03:38:41.041194+00:00,2004026357385.0
2935,2005021948631.0,11579.0,1.0,12551.0,2022-01-22 09:11:02.400842+00:00,2004026148999.0
2936,2005021521836.0,322581.0,3.0,126000.0,2021-11-21 12:12:41.045348+00:00,2004025631947.0
2937,2005021064908.0,527368.0,3.0,202000.0,2021-09-03 11:53:14.084028+00:00,2004026348762.0
2938,2005021072454.0,264211.0,3.0,101000.0,2021-09-06 01:43:18.495778+00:00,2004026348762.0
2939,2005021353865.0,527263.0,5.0,131000.0,2021-10-30 10:24:08.826522+00:00,2004026348762.0
2940,2005021353947.0,53579.0,1.0,56525.0,2021-10-30 10:37:34.143707+00:00,2004026348762.0
2941,2005021207931.0,500000.0,6.0,118000.0,2021-10-06 03:11:18.750023+00:00,2004027435721.0
2942,2005020998253.0,2000000.0,6.0,473000.0,2021-08-18 12:14:20.401648+00:00,2004026477517.0
2943,2005021207938.0,53579.0,1.0,56829.0,2021-10-06 03:53:44.221245+00:00,2004025892645.0
2944,2005020805794.0,527474.0,6.0,114000.0,2021-06-05 02:27:24.840418+00:00,2004026333846.0
2945,2005021243132.0,500000.0,3.0,196000.0,2021-10-11 01:27:20.540713+00:00,2004026443836.0
2946,2005021262707.0,2000000.0,6.0,473000.0,2021-10-14 13:24:20.148730+00:00,2004026126301.0
2947,2005020808302.0,422000.0,6.0,91000.0,2021-06-06 06:22:48.554395+00:00,2004026333846.0
2948,2005021238936.0,2000000.0,6.0,453000.0,2021-10-10 06:37:09.087750+00:00,2004025922911.0
2949,2005021247620.0,26184.0,1.0,28261.0,2021-10-11 12:46:18.590913+00:00,2004027267945.0
2950,2005021472277.0,1000000.0,3.0,413000.0,2021-11-14 16:22:24.053378+00:00,2004025803176.0
2951,2005021258127.0,300000.0,3.0,124000.0,2021-10-13 15:21:31.657432+00:00,2004027758837.0
2952,2005021116441.0,600000.0,3.0,236000.0,2021-09-17 06:16:22.477200+00:00,2004025658398.0
2953,2005021217050.0,3000000.0,9.0,483000.0,2021-10-07 06:11:02.722244+00:00,2004026313568.0
2954,2005021216056.0,300000.0,3.0,115000.0,2021-10-07 03:51:03.348897+00:00,2004025658398.0
2955,2005021220909.0,300000.0,3.0,115000.0,2021-10-08 00:06:27.231453+00:00,2004025658398.0
2956,2005021226281.0,2200000.0,6.0,476000.0,2021-10-08 10:34:57.284506+00:00,
2957,2005021258152.0,500000.0,3.0,201000.0,2021-10-13 15:31:33.435104+00:00,2004027146146.0
2958,2005022118520.0,21632.0,1.0,21848.0,,2004026931444.0
2959,2005021144071.0,1000000.0,2.0,570000.0,2021-09-24 13:52:35.466093+00:00,2004026048677.0
2960,,500000.0,6.0,108000.0,2021-10-19 12:23:46.675153+00:00,2004027809834.0
2961,2005021243207.0,500000.0,3.0,201000.0,2021-10-11 01:37:07.828651+00:00,2004025790991.0
2962,2005021279938.0,500000.0,3.0,196000.0,2021-10-19 00:15:34.306460+00:00,2004027825172.0
2963,2005021246170.0,316368.0,6.0,68000.0,2021-10-11 08:38:48.312440+00:00,2004026351553.0
2964,2005021243229.0,500000.0,3.0,196000.0,2021-10-11 01:42:06.126639+00:00,2004026443836.0
2965,2005021330785.0,53000.0,1.0,57328.0,2021-10-27 14:11:30.956113+00:00,2004025892645.0
2966,2005021239060.0,300000.0,3.0,121000.0,2021-10-10 06:57:08.600284+00:00,2004026757651.0
2967,2005021720855.0,52905.0,1.0,56784.0,2021-12-22 11:40:45.416962+00:00,2004028264499.0
2968,2005021257868.0,62097.0,1.0,65243.0,2021-10-13 13:51:30.592059+00:00,2004027199079.0
2969,2005021341587.0,211684.0,2.0,120000.0,2021-10-29 00:10:38.283165+00:00,2004026148999.0
2970,2005021280141.0,11474.0,1.0,11955.0,2021-10-18 23:01:00.868915+00:00,2004027792593.0
2971,2005021257885.0,53211.0,1.0,55516.0,2021-10-13 13:53:15.343259+00:00,2004026472160.0
2972,2005021357619.0,322581.0,3.0,126000.0,2021-10-31 03:42:44.465360+00:00,2004025631947.0
2973,2005022021273.0,700000.0,3.0,289000.0,2022-02-01 07:19:44.827046+00:00,2004026930945.0
2974,2005021236998.0,2000000.0,6.0,433000.0,,2004025726441.0
2975,2005021243321.0,1000000.0,9.0,171000.0,2021-10-11 01:52:30.844498+00:00,2004026443836.0
2976,2005021720883.0,53684.0,1.0,58819.0,2021-12-22 11:45:06.275797+00:00,2004025866071.0
2977,2005021343303.0,2500000.0,5.0,700000.0,2021-10-29 04:52:36.816452+00:00,2004025668859.0
2978,2005021978475.0,500000.0,5.0,130000.0,2022-01-26 11:35:19.632209+00:00,2004026147446.0
2979,2005021113513.0,2500000.0,5.0,675000.0,2021-09-16 09:15:49.775601+00:00,2004027450055.0
2980,2005021587193.0,1574738.0,2.0,913000.0,2021-12-02 09:17:23.184979+00:00,2004026493724.0
2981,2005021257989.0,53211.0,1.0,55516.0,2021-10-13 14:16:00.436179+00:00,2004026472160.0
2982,2005021168624.0,500000.0,2.0,285000.0,2021-09-30 00:11:12.064594+00:00,2004027000970.0
2983,2005021429422.0,52905.0,1.0,54668.0,2021-11-10 07:59:03.174569+00:00,2004026020036.0
2984,2005022118657.0,316737.0,,177000.0,2022-02-14 04:19:33.786426+00:00,2004027199630.0
2985,2005021244880.0,550000.0,4.0,170000.0,2021-10-11 05:24:53.136163+00:00,2004027031670.0
2986,2005021241388.0,300000.0,3.0,118000.0,2021-10-10 12:12:06.743104+00:00,2004026353074.0
2987,2005021372825.0,700000.0,2.0,399000.0,2021-11-02 06:52:44.739500+00:00,2004027000970.0
2988,2005020899127.0,4500000.0,6.0,1020000.0,2021-07-13 06:48:39.619616+00:00,2004026937319.0
2989,2005021237143.0,500000.0,6.0,113000.0,2021-10-10 02:41:59.985568+00:00,2004026353074.0
2990,2005021259434.0,106421.0,3.0,41000.0,2021-10-14 03:27:04.898012+00:00,2004027381789.0
2991,2005021415896.0,322581.0,3.0,126000.0,2021-11-09 01:44:14.591492+00:00,2004025631947.0
2992,2005021878234.0,6500000.0,9.0,1112000.0,2022-01-13 02:13:55.910221+00:00,2004026326002.0
2993,2005021201497.0,158947.0,3.0,62000.0,2021-10-05 03:34:24.333005+00:00,2004027381789.0
2994,2005020671976.0,1000000.0,5.0,280000.0,2021-02-25 05:42:38.797476+00:00,2004026013541.0
2995,2005021219147.0,105263.0,1.0,109122.0,2021-10-07 10:39:47.986201+00:00,2004027443741.0
2996,2005021246464.0,6000000.0,6.0,1360000.0,2021-10-11 09:29:49.491832+00:00,2004027790130.0
2997,2005021243534.0,500000.0,3.0,206000.0,2021-10-11 02:17:22.310790+00:00,2004026887205.0
2998,2005021237226.0,53000.0,1.0,55720.0,2021-10-10 02:52:27.375995+00:00,2004025892645.0
2999,2005021341023.0,400000.0,2.0,232000.0,2021-10-29 00:40:25.699249+00:00,2004027758837.0
3000,2005021450223.0,52905.0,1.0,54915.0,2021-11-12 21:07:42.884667+00:00,2004026832699.0
3001,2005021948887.0,16842.0,1.0,18256.0,2022-01-22 09:39:05.466464+00:00,2004026148999.0
3002,2005021219832.0,103474.0,1.0,112407.0,2021-10-07 12:38:36.705354+00:00,2004027466681.0
3003,2005021261372.0,1500000.0,3.0,590000.0,2021-10-14 09:20:35.355787+00:00,
3004,2005021061483.0,62642.0,1.0,68196.0,,2004026868905.0
3005,2005022032543.0,2900000.0,5.0,725000.0,2022-02-02 15:43:01.807433+00:00,2004025750449.0
3006,2005021357792.0,53211.0,1.0,57059.0,2021-10-31 03:48:25.756824+00:00,2004025892645.0
3007,2005020875687.0,422000.0,4.0,135000.0,2021-07-05 05:38:08.331842+00:00,2004025670424.0
3008,2005021241610.0,264211.0,3.0,101000.0,2021-10-10 13:00:52.558728+00:00,2004026769171.0
3009,,53211.0,1.0,55658.0,2021-10-14 09:23:03.122658+00:00,2004026545972.0
3010,2005021569015.0,4500000.0,5.0,1260000.0,2021-11-30 00:14:05.418980+00:00,2004026820201.0
3011,2005022021427.0,314158.0,3.0,117000.0,2022-02-01 07:38:40.050829+00:00,2004026691463.0
3012,2005021760705.0,500000.0,5.0,140000.0,2021-12-29 00:12:30.616044+00:00,2004027235467.0
3013,2005021264358.0,1000000.0,6.0,226000.0,2021-10-15 02:53:52.889548+00:00,2004026679512.0
3014,2005021359354.0,430108.0,5.0,111000.0,2021-10-31 07:36:56.588318+00:00,2004025631947.0
3015,2005022095208.0,26155.0,1.0,26939.0,2022-02-11 05:19:51.877639+00:00,2004028316059.0
3016,2005021357850.0,53211.0,1.0,57059.0,2021-10-31 03:55:47.352862+00:00,2004025892645.0
3017,2005021294670.0,151578.0,3.0,59000.0,2021-10-21 15:26:13.433817+00:00,2004027792593.0
3018,2005021220449.0,106316.0,2.0,59000.0,2021-10-07 14:26:13.102529+00:00,2004025835974.0
3019,2005021169162.0,316368.0,5.0,85000.0,2021-09-30 02:15:18.690454+00:00,2004026557051.0
3020,2005021581124.0,2446316.0,5.0,684000.0,2021-12-01 11:58:56.046074+00:00,2004027095610.0
3021,2005021400062.0,105842.0,3.0,40000.0,2021-11-06 08:18:52.901785+00:00,2004027238696.0
3022,2005021269107.0,1000000.0,3.0,393000.0,2021-10-16 02:44:56.251143+00:00,2004027825172.0
3023,2005021273306.0,211053.0,3.0,80000.0,2021-10-17 03:36:52.077235+00:00,2004027825172.0
3024,2005021361190.0,1000000.0,9.0,161000.0,2021-10-31 11:37:02.982697+00:00,2004027809834.0
3025,2005020807773.0,1053789.0,6.0,238000.0,2021-06-06 02:31:33.343744+00:00,2004026725822.0
3026,2005021241739.0,53158.0,1.0,57499.0,2021-10-10 13:40:10.499738+00:00,2004026668595.0
3027,2005021272709.0,1500000.0,4.0,465000.0,2021-10-17 03:48:17.980531+00:00,2004027825172.0
3028,2005021267744.0,500000.0,5.0,125000.0,2021-10-15 14:49:48.740752+00:00,2004027809834.0
3029,2005021220671.0,,3.0,80000.0,2021-10-07 15:43:12.679236+00:00,2004026134257.0
3030,2005021243832.0,300000.0,3.0,124000.0,2021-10-11 02:57:12.235669+00:00,
3031,2005021241802.0,54043.0,1.0,57213.0,2021-10-10 14:01:41.761983+00:00,2004027199079.0
3032,2005021621469.0,106421.0,3.0,40000.0,2021-12-07 05:01:37.927792+00:00,2004027139331.0
3033,2005020992111.0,6000000.0,6.0,1360000.0,2021-08-17 07:45:17.850839+00:00,2004027142513.0
3034,2005022118965.0,106211.0,3.0,39000.0,2022-02-14 05:02:50.130053+00:00,2004026830902.0
3035,2005022073880.0,605000.0,3.0,231000.0,2022-02-08 06:37:29.448823+00:00,2004025631947.0
3036,2005021878393.0,300000.0,3.0,118000.0,2022-01-13 02:38:13.377310+00:00,2004026177189.0
3037,2005021220954.0,53158.0,1.0,56630.0,2021-10-07 19:06:41.002580+00:00,2004026860219.0
3038,2005021405085.0,439264.0,4.0,136000.0,2021-11-07 07:31:42.040313+00:00,2004026717006.0
3039,2005021306694.0,526895.0,,131000.0,2021-10-24 02:54:55.502870+00:00,2004027825172.0
3040,2005021268676.0,22105.0,1.0,22930.0,2021-10-16 01:13:04.887554+00:00,2004025866071.0
3041,2005021669947.0,21632.0,1.0,22367.0,2021-12-16 08:05:14.872871+00:00,2004026545972.0
3042,2005021262077.0,31893.0,1.0,34338.0,2021-10-14 11:10:19.255435+00:00,2004027443741.0
3043,2005020908373.0,500000.0,4.0,150000.0,2021-07-17 04:45:27.349799+00:00,2004025579060.0
3044,2005020693883.0,1700000.0,9.0,273000.0,2021-03-20 02:24:20.754965+00:00,2004025579060.0
3045,2005020880762.0,500000.0,5.0,125000.0,2021-07-07 06:02:44.456450+00:00,2004025579060.0
3046,2005020927006.0,500000.0,6.0,108000.0,2021-07-25 03:53:13.715045+00:00,2004025579060.0
3047,2005021650328.0,53684.0,1.0,54220.0,2021-12-12 05:53:32.348045+00:00,2004026148999.0
3048,2005021262108.0,78947.0,1.0,84999.0,2021-10-14 11:14:22.763379+00:00,2004027443741.0
3049,2005021342034.0,106316.0,3.0,40000.0,2021-10-29 02:00:03.974468+00:00,2004027443741.0
3050,2005021268765.0,52000.0,1.0,55276.0,2021-10-16 01:32:34.135017+00:00,2004026083268.0
3051,2005021741584.0,52905.0,1.0,56432.0,2021-12-25 18:19:34.552049+00:00,2004028264499.0
3052,2005021428167.0,1000000.0,3.0,403000.0,2021-11-10 05:44:36.040895+00:00,2004026872869.0
3053,2005021198997.0,92526.0,1.0,104831.0,2021-10-04 12:43:32.872455+00:00,2004027282561.0
3054,2005020921842.0,500000.0,4.0,165000.0,2021-07-23 01:52:19.851652+00:00,2004025730111.0
3055,2005020926919.0,500000.0,5.0,140000.0,2021-07-25 03:13:20.052897+00:00,2004025730111.0
3056,2005021342061.0,500000.0,,285000.0,2021-10-29 01:44:27.737406+00:00,2004026824348.0
3057,2005020747012.0,2500000.0,6.0,566000.0,2021-05-02 08:32:11.536791+00:00,2004026086034.0
3058,2005021237626.0,105842.0,3.0,42000.0,2021-10-10 03:36:54.134450+00:00,2004027522788.0
3059,2005020808675.0,6000000.0,7.0,1157000.0,2021-06-06 09:36:01.533876+00:00,2004026214646.0
3060,2005021003362.0,421632.0,4.0,122000.0,2021-08-20 02:17:06.796465+00:00,2004026214646.0
3061,2005021555040.0,102632.0,1.0,106737.0,2021-11-27 07:20:24.677529+00:00,2004026214646.0
3062,2005021650333.0,51842.0,1.0,53293.0,2021-12-12 05:54:12.107782+00:00,2004026691463.0
3063,2005021267021.0,9000000.0,8.0,1575000.0,2021-10-15 11:39:43.559926+00:00,2004027827219.0
3064,2005021223330.0,500000.0,3.0,196000.0,2021-10-08 05:45:03.452249+00:00,2004026443836.0
3065,2005021569384.0,1500000.0,7.0,289000.0,2021-11-30 01:38:52.530430+00:00,2004025858231.0
3066,2005021807067.0,365685.0,3.0,140000.0,2022-01-05 00:04:34.807320+00:00,2004026540880.0
3067,2005021569342.0,1595499.0,5.0,414000.0,2021-11-30 01:33:52.883062+00:00,
3068,2005021569279.0,500000.0,6.0,108000.0,2021-11-30 01:23:47.087299+00:00,2004027141194.0
3069,2005021395486.0,2000000.0,2.0,1160000.0,2021-11-05 14:41:29.535604+00:00,2004026716205.0
3070,2005022118769.0,1000000.0,5.0,280000.0,2022-02-14 05:23:14.594715+00:00,2004028013995.0
3071,2005021314560.0,211105.0,3.0,80000.0,2021-10-25 10:51:40.908777+00:00,2004027825172.0
3072,2005022010062.0,500000.0,3.0,206000.0,2022-01-31 01:12:27.495559+00:00,2004026930945.0
3073,2005021221191.0,475474.0,3.0,196000.0,2021-10-08 00:10:07.289165+00:00,2004026148999.0
3074,2005021267103.0,52905.0,1.0,55744.0,2021-10-15 11:48:15.390854+00:00,2004026699195.0
3075,2005021669961.0,1000000.0,5.0,280000.0,2021-12-16 08:11:38.844306+00:00,2004028262525.0
3076,2005021266778.0,105789.0,2.0,60000.0,2021-10-15 10:38:26.721398+00:00,2004027466681.0
